ID,MAR,DAR,DARDesc,OrgSet,ER,Persona
00999e7f-23b0-4e5f-b9dc-4d5f99b23dfa,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Approver [CSXC: Division CS],SC Product Change Approver
8611cac8-061f-4229-9fe0-f24161dd2a88,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Approver (QA) [CSXC: Division CS],SC Product Change Approver QA
95362382-e41b-44f1-bb1d-9a29c2522481,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Key User [CSXC: Division CS],SC Product Change Key User
8c6f08f5-16c5-4898-aab3-1ada954def62,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Reader [CSXC: Division CS],SC Product Change Reader
dde19702-3801-4697-8440-9cc12965b67c,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Responsible [CSXC: Division CS],SC Product Change Responsible
86200b48-e46b-46b0-82bc-a1fc718ca634,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change System Support [CSXC: Division CS],SC Product Change System Support
d368e6ee-df71-4507-842a-2c82249fb7e4,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Task Agent [CSXC: Division CS],SC Product Change Task Agent
7758afde-1ebf-4485-9074-6435e84f61ff,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Task Agent (RA) [CSXC: Division CS],SC Product Change Task Agent RA
cfc60ebb-246a-400f-a1b6-f7b30ea8be76,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Administrator [PHXC: Division PH],SC Product Change Admin
9456232d-464f-44ac-b72b-41817f5459e9,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Applicant [PHXC: Division PH],SC Product Change Applicant
7c5361d8-b601-40a6-8223-b3050daff094,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Approver [PHXC: Division PH],SC Product Change Approver
e60dbc07-3e74-4b5b-bcf3-f9b64519b915,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Approver (QA) [PHXC: Division PH],SC Product Change Approver QA
a51eb63d-1fe2-4433-ba79-96fe1b3574ff,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Key User [PHXC: Division PH],SC Product Change Key User
5efd6598-1bee-4045-be37-feeaa245a600,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Reader [PHXC: Division PH],SC Product Change Reader
e81c1a0b-955b-4b71-b780-4bf2c3f548be,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Responsible [PHXC: Division PH],SC Product Change Responsible
b9397b64-9806-4aca-8a81-a169ecfdb609,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change System Support [PHXC: Division PH],SC Product Change System Support
62e7fc01-f021-490a-a894-867c8298f1c6,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Task Agent [PHXC: Division PH],SC Product Change Task Agent
e69c999b-d054-4b3b-b8e6-586c4d35f298,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Task Agent (RA) [PHXC: Division PH],SC Product Change Task Agent RA
8345619a-0423-421e-9707-713f814c1ad6,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Administrator [CHXC: Division CH],SC Product Change Admin
14490f00-79ca-4ee0-b438-8377c4a0dc27,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Applicant [CHXC: Division CH],SC Product Change Applicant
18cc7ff1-218c-49c7-8ee6-ff07c0471bcb,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Approver [CHXC: Division CH],SC Product Change Approver
196f1f95-be90-4926-85de-5570cd2c83d9,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Approver (QA) [CHXC: Division CH],SC Product Change Approver QA
62423c24-9da5-470c-8516-88c6286dc313,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Key User [CHXC: Division CH],SC Product Change Key User
ad575127-74d1-4196-b485-abf504cbf911,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Reader [CHXC: Division CH],SC Product Change Reader
710b5fa4-1303-4c66-877b-e3a8673a036d,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Responsible [CHXC: Division CH],SC Product Change Responsible
60be1ca4-9e39-41f8-ae10-f8222b64f82d,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change System Support [CHXC: Division CH],SC Product Change System Support
5081f606-9293-441c-ab9b-1fd6774c06e5,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Task Agent [CHXC: Division CH],SC Product Change Task Agent
3ac84b1e-8803-4acb-9207-b9d1d2d8e233,ADTSR_DM_RECPDL01,ADTSR_DD_RECPDL01_XDXC_C5CALL,DTSR: General & Site Recipe Display (Unrestricted - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: SC PC2D Product Change Task Agent (RA) [CHXC: Division CH],SC Product Change Task Agent RA
bbd29411-0db1-4a56-b767-541a5813b060,ADTMD_DM_EXRADL03,ADTMD_DD_EXRADL03_XDXC_C5CALL,DTMD: Exchange Rate Display (Unrestricted - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Exchange Rates Steward [XDXC: Bayer All],DAT Data Steward (Exchange Rates)
4946513c-01fb-4b9b-967e-10f108924b83,ADTMD_DM_EXRADL03,ADTMD_DD_EXRADL03_XDXC_C5CALL,DTMD: Exchange Rate Display (Unrestricted - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D GR Group Reporting Analyst (Global)[XDXC: Bayer All],R2D-Group Reporting-Analyst-Global
8ebacc1d-6b77-4d24-8e36-8b004891e72e,ADTMD_DM_EXRADL03,ADTMD_DD_EXRADL03_XDXC_C5CALL,DTMD: Exchange Rate Display (Unrestricted - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D GR Group Reporting Analyst (Local)[XDCH: Country CH],R2D-Group Reporting-Analyst-Local
261ab953-6666-45d0-a2f5-64f1c678ca89,ADTMD_DM_EXRADL03,ADTMD_DD_EXRADL03_XDXC_C5CALL,DTMD: Exchange Rate Display (Unrestricted - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D GR Group Reporting Analyst (Local)[XDXC: Bayer All],R2D-Group Reporting-Analyst-Local
a2f995e3-aa52-49e8-bd27-ab7763bd0335,ADTMD_DM_EXRADL03,ADTMD_DD_EXRADL03_XDXC_C5CALL,DTMD: Exchange Rate Display (Unrestricted - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D GR Group Reporting Owner [XDXC: Bayer All],R2D-Group Reporting-Owner Consolidation
aa9d8ca7-e3cd-4422-bc24-7f2d7e05f42c,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Audit & Controversy CoE [XDXC: Bayer All],R2D-Tax Audit & Controversy-COE
13d317c1-eaea-40f5-a839-7e2fd6308ead,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Audit & Controversy Functional Lead [XDXC: Bayer All],R2D-Tax Audit & Controversy-Functional Lead
8a9467d0-6987-47f1-905f-da5356aa04b2,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Audit & Controversy GBS (Barcelona)[XDXC: Bayer All],R2D-Tax Audit & Controversy-OPS
21c46ab9-d753-4f1e-9e90-d4396af42356,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Audit & Controversy GBS (Gdansk)[XDXC: Bayer All],R2D-Tax Audit & Controversy-OPS
a3e5afdd-4f17-4e90-9107-e5b42f471cf3,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDCH_C5CCCH,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDCH: Country CH],XDCH_C5CCCH,CER: R2D Tax Audit & Controversy Local [XDCH: Country CH],R2D-Tax Audit & Controversy-Local
6103f4cb-1612-4d86-9cd5-ab1c9eff1be7,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Audit & Controversy Process Governance [XDXC: Bayer All],R2D-Tax Audit & Controversy-Process Governance
ca9abfca-5af4-4063-9fd7-193af7a9353d,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Direct Tax CoE [XDXC: Bayer All],R2D-Direct Tax-CoE
43a4b849-6e45-49ca-959c-68b8eca5459a,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Direct Tax Functional Lead [XDXC: Bayer All],R2D-Direct Tax-Functional Lead
76705f6c-746f-434b-9a7a-d8acd7af2b53,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Direct Tax GBS (Barcelona)[XDXC: Bayer All],R2D-Direct Tax-OPS
f92a54f7-e1fb-43aa-a9a4-a55cc797af66,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Direct Tax GBS (Gdansk)[XDXC: Bayer All],R2D-Direct Tax-OPS
7f4c4e62-0fa7-4d0d-986e-32c0a279d3bc,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDCH_C5CCCH,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDCH: Country CH],XDCH_C5CCCH,CER: R2D Tax Direct Tax Local [XDCH: Country CH],R2D-Direct Tax-Local
98e25c98-c572-4663-92fe-ca67f25b7463,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Direct Tax Process Governance [XDXC: Bayer All],R2D-Direct Tax-Process Governance
33203d35-ef8a-4c88-9c29-5b490336c582,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Indirect Tax CoE [XDXC: Bayer All],R2D-Indirect Tax-COE
88cd58d7-8201-4824-bdc8-a48799a04be5,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Indirect Tax GBS (Barcelona)[XDXC: Bayer All],R2D-Indirect Tax-OPS
69b0c394-e1cb-4baf-9f4c-14c3de831d3e,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Indirect Tax GBS (Gdansk)[XDXC: Bayer All],R2D-Indirect Tax-OPS
b90fdcb3-d724-4664-ad36-e704eea3f676,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDCH_C5CCCH,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDCH: Country CH],XDCH_C5CCCH,CER: R2D Tax Indirect Tax Local [XDCH: Country CH],R2D-Indirect Tax-Local
f6c4894b-b1fa-4c50-a9a4-b7c31811a523,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Indirect Tax Process Governance [XDXC: Bayer All],R2D-Indirect Tax-Process Governance
2b1bc308-f557-467f-b995-e28346b43397,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Transfer Pricing Management CoE [XDXC: Bayer All],R2D-Transfer Pricing Management-CoE
d62af944-0fb1-436d-9680-e877d94471f0,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Transfer Pricing Management Functional Lead [XDXC: Bayer All],R2D-Transfer Pricing Management-Functional Lead
cb26702e-8dfb-4050-a242-ca301aa7b2da,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Transfer Pricing Management GBS (Barcelona)[XDXC: Bayer All],R2D-Transfer Pricing Management-OPS
e2157cfe-0e75-4e80-9037-f6788a8f6437,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDCH_C5CCCH,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDCH: Country CH],XDCH_C5CCCH,CER: R2D Tax Transfer Pricing Management Local [XDCH: Country CH],R2D-Transfer Pricing Management-Local
d9194fed-6ac4-41a0-a360-5c333ed2fe9d,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Transfer Pricing Management Process Governance [XDXC: Bayer All],R2D-Transfer Pricing Management-Process Governance
8c0b3927-63df-4c1b-be04-feb9833c96e9,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Withholding Tax CoE [XDXC: Bayer All],R2D-Withholding Tax-COE
b6f67182-c704-4637-97df-152ac1e67499,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Withholding Tax GBS (Barcelona)[XDXC: Bayer All],R2D-Withholding Tax-OPS
c2b35836-5798-4954-9946-a28f1e5b9f80,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Withholding Tax GBS (Gdansk)[XDXC: Bayer All],R2D-Withholding Tax-OPS
2d64cce1-daee-476c-ad9f-c1de845b4bf9,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDCH_C5CCCH,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDCH: Country CH],XDCH_C5CCCH,CER: R2D Tax Withholding Tax Local [XDCH: Country CH],R2D-Withholding Tax-Local
61d106b3-93af-42b2-8943-eb976c66c5dd,ADTMD_DN_BUPADL05,ADTMD_DD_BUPADL05_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - EMDH) [XDXC: Bayer All],XDXC_C5CALL,CER: R2D Tax Withholding Tax Process Governance [XDXC: Bayer All],R2D-Withholding Tax-Process Governance
ae2e0000-906b-4816-9f3a-87e17b537101,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Approver (Intercompany)[CSCH: CS & CH IC],DAT Data Quality Manager
9dcb00b7-89e0-497a-9511-ee1ccbf1b3e6,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Approver [CSCH: CS & CH],DAT Data Quality Manager
33b75f5a-6843-4a79-8fbe-6794995275de,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Maintainer (Intercompany)[CSCH: CS & CH IC],DAT Data Maintainer
088adb16-d90a-4d52-bbef-90baf03a61e9,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Maintainer [CSCH: CS & CH],DAT Data Maintainer
b2b6b89d-de72-448f-abf1-18d2615a09ae,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Requester (Intercompany)[CSCH: CS & CH IC],DAT Data Requester MDG Creator
f490179e-6906-4635-b30e-a16576170035,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Requester [CSCH: CS & CH],DAT Data Requester MDG Creator
34c697a2-6022-4b26-a955-70b4904e8f55,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Approver (Intercompany)[XDCH: PO XCH],DAT Data Quality Manager
930a21b0-06f2-4749-91f8-56722ed23fc3,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Approver [XDCH: PO PCH],DAT Data Quality Manager
9c570b48-0e93-4a55-b755-886d1818d60b,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Maintainer (Intercompany)[XDCH: PO XCH],DAT Data Maintainer
62666968-2795-4d1d-b545-74556f31c7d2,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Maintainer [XDCH: PO PCH],DAT Data Maintainer
668fb681-4265-4c98-9481-54a37e28af0d,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Requester (Intercompany)[XDCH: PO XCH],DAT Data Requester MDG Creator
c213198b-5c4f-4921-89ba-befcd9960fe6,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Requester [XDCH: PO PCH],DAT Data Requester MDG Creator
851bcf28-6e78-44d9-8fad-96bfc6cec6f5,ADTMD_DM_TABLDL01,ADTMD_DD_TABLDL01_XDXC_C5CALL,DTMD: Table Display (Business Partner) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner Approver (Compliance)[XDXC: Bayer All],DAT Data Quality Manager Compliance
e430ab6f-eb6e-4324-98be-ea0ee3138e22,ADTMD_DM_TABLDL02,ADTMD_DD_TABLDL02_XDXC_C5CALL,DTMD: Table Display (Product) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Product Approver (Global)[CSXC: Division CS],DAT Data Quality Manager Product MD Global
ad826847-f2ec-4c12-ac02-998cd8dbfaf4,ADTMD_DM_TABLDL02,ADTMD_DD_TABLDL02_XDXC_C5CALL,DTMD: Table Display (Product) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Product Maintainer Global [CSXC: Division CS],DAT Data Maintainer Product MD Global
4ed664d6-32ea-46c4-ae1e-11c93ae347a3,ADTMD_DM_TABLDL03,ADTMD_DD_TABLDL03_XDXC_C5CALL,DTMD: Table Display (Bank Master Data) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Maintainer (Intercompany)[CSCH: CS & CH IC],DAT Data Maintainer
8f59468c-e2e3-4dfc-9648-ae82393ba31f,ADTMD_DM_TABLDL03,ADTMD_DD_TABLDL03_XDXC_C5CALL,DTMD: Table Display (Bank Master Data) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Maintainer [CSCH: CS & CH],DAT Data Maintainer
686a0889-a7b9-41a4-8126-e22b36c12490,ADTMD_DM_TABLDL03,ADTMD_DD_TABLDL03_XDXC_C5CALL,DTMD: Table Display (Bank Master Data) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Maintainer (Intercompany)[XDCH: PO XCH],DAT Data Maintainer
ca79638b-9850-4c21-a989-fda1b29e242c,ADTMD_DM_TABLDL03,ADTMD_DD_TABLDL03_XDXC_C5CALL,DTMD: Table Display (Bank Master Data) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Supplier) Maintainer [XDCH: PO PCH],DAT Data Maintainer
86296e61-7d7b-4c59-9535-fa54cffd0585,ADTMD_MM_PRODPR06,ADTMD_MD_PRODPR06_CSXC_C5CDCS,DTMD: Product Preparation (Product Deactivate) [CSXC: Division CS],CSXC_C5CDCS,CER: MDM Product Maintainer Global [CSXC: Division CS],DAT Data Maintainer Product MD Global
cdc29f17-4c40-4f56-94cc-084da60eae9f,ADTMD_DN_BUPADL07,ADTMD_DD_BUPADL07_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Approver (Intercompany)[CSCH: CS & CH IC],DAT Data Quality Manager
c646b9e8-3ff3-4cba-8e10-526b842011f4,ADTMD_DN_BUPADL07,ADTMD_DD_BUPADL07_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Maintainer (Intercompany)[CSCH: CS & CH IC],DAT Data Maintainer
a32cf710-c58b-46b0-b5d4-27babe8d17ac,ADTMD_DN_BUPADL07,ADTMD_DD_BUPADL07_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Maintainer [CSCH: CS & CH],DAT Data Maintainer
064e82fb-7d1d-416d-9111-be36be6d9476,ADTMD_DN_BUPADL07,ADTMD_DD_BUPADL07_XDXC_C5CALL,DTMD: Business Partner Display (Unmasking Tax Number - Transactional) [XDXC: Bayer All],XDXC_C5CALL,CER: MDM Business Partner (Customer) Requester (Intercompany)[CSCH: CS & CH IC],DAT Data Requester MDG Creator
