ID,L2Process,L2Desc,L3Process,L3Desc,L4Process,L4Desc,VS,MAR,MARDesc
6e1242c6-b707-4563-81d0-7638e6ecccfa,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCAM_DS_BPDDDL00,BCAM: Business Partner Data Deletion Display
1fa4fd26-45a3-4180-a2c0-11b0b848eca5,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_AS_SYSTAD00,BCSA: System Administration
ea2a22ea-951f-40db-8fe4-92418d7d98f0,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_AS_DATAAD00,BCSA: Database Administration
2842a966-f405-458a-98d7-09222182fa89,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_DS_SYADDL00,BCSA: System Administration Display
52543e25-4626-4acb-8c5e-f5dbefa4b45b,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_AS_EXOCAD00,BCSA: External OS Command Administration
d9d354ab-8cb4-4227-865e-231151236625,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_MS_EXOCEX00,BCSA: External OS Command Execution
ab923883-1667-4d3e-aac6-e4ecf5e57468,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_DS_EXOCDL00,BCSA: External OS Command Display
ad7bfc27-bf6a-4269-9e7d-b8d5d4247916,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_MS_SYPPMT00,BCSA: System Profile Parameters Maintenance
afd67864-f0ed-48cc-854e-8008e648b94a,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_DS_SYPPDL00,BCSA: System Profile Parameters Display
4147c50f-5c06-4ae1-8775-04aa14c38067,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_AS_LOENAD00,BCSA: Lock Entry Administration
ed3bbb8d-6e61-4285-949b-ee09c42b1181,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_AS_BAINAD00,BCSA: Batch Input Administration
d781fecb-29cd-48c1-83db-196b036b6d1f,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_AS_SYALAD00,BCSA: System Alert Administration
3284d3d4-454e-449f-bc49-d7fd57f4cc21,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_AS_DOMAAD00,BCSA: Document Management Administration
da1787c2-a309-41cd-9ba9-9cedfd59c3f0,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSA_DS_DOMADL00,BCSA: Document Management Administration Display
51837c69-1cdd-4a18-9640-4d4ce32490c1,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCLM_AS_SALIAD00,BCLM: SAP Licence Administration
a7242e04-1c04-452e-8eed-2a61890525f1,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCM_AS_CLIEAD00,BCCM: Client Administration
b6a0e4da-442a-4e11-8982-958e58a45b9e,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCM_DS_CLIEDL00,BCCM: Client Display
c1fca03e-b121-4f2a-9ead-d2abd7a4f4a7,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCM_MS_CLIEDE00,BCCM: Client Deletion
beb9eae8-77f8-4efe-bd94-4b10076e84de,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCJA_AS_JOBXAD00,BCJA: Job Administration
6aaf97c1-8e78-49da-a677-8b483ae593f3,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCJA_DS_JOBXDL00,BCJA: Job Display
cd0eaf29-944c-47e5-84eb-2dd9cc1c1949,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCJA_MS_JOBXEX00,BCJA: Job Execution
95cbb990-0463-4165-a8d5-fbc0c8db62c4,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCAL_MS_APLOMT00,BCAL: Application Log Maintenance
967f26ab-3d23-4348-8d53-b92abcabfbd3,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCAL_DS_APLODL00,BCAL: Application Log Display
552b15d0-6947-408a-afba-2f26ad38f2cb,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCAU_AS_SEALAD00,BCAU: Security Audit Log Administration
e0af6150-7a05-49ec-b6c1-0b2472ab16b4,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCAU_DS_SEALDL00,BCAU: Security Audit Log Display
dc40c2a8-9622-4254-9d6f-675e83561bc0,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCAU_DS_CHDODL00,BCAU: Change Document Display
821a004e-5c07-4fb6-ba9d-9f025a08f473,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSM_DS_SYSTMO00,BCSM: System Monitoring
21dd7569-5b2d-4e0e-bfa4-06f22ce8c991,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCSM_AS_SYTRAD00,BCSM: System Trace Administration
36f5f820-f610-4b02-b79d-ad443a0fb9a7,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCPM_AS_TEMSAD00,BCPM: TemSe Administration
a9367fdc-3624-47d9-8b86-52498e9d6e2d,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCPM_AS_SPOOAD00,BCPM: Spool Administration
e3e1939a-2cfc-4ab9-bea2-66acf9da4a80,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCPM_DS_SPOODL00,BCPM: Spool Display
4399640d-3234-45a6-af9f-dad83828bfcf,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCMM_MS_ECATMT00,BCMM: eCATT Maintenance
e85bbb1b-6cc8-4c4d-a0bf-ccb3435d8624,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCMM_DS_ECATDL00,BCMM: eCATT Display
6a83f908-8bf1-42d1-9a24-6ca8656ca4c1,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCMM_MS_LSMWMT00,BCMM: LSMW Maintenance
20ece807-ce8f-4f49-8613-3a2d3564c764,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCMM_DS_LSMWDL00,BCMM: LSMW Display
c8f50403-c306-47b9-b858-564898d52346,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCWF_AS_BUWOAD00,BCWF: Business Workflow Administration
8ecb17eb-9f18-4c14-8a7a-6528490029bb,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCWF_DS_BUWODL00,BCWF: Business Workflow Display
bacbeda4-c435-4fab-9410-d0542c98f962,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCWF_MS_BUWOMT00,BCWF: Business Workflow Maintenance
d3c0f6c0-2a54-4e63-8081-e576d83fc92e,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCTM_AS_TRANAD00,BCTM: Transport Administration
375f8f7a-57ed-4bb4-912c-ecc4c4263370,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCTM_MS_TRANCR00,BCTM: Transport Creation
24d8d745-6c71-461a-9062-5d31f469f63e,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCTM_MS_TRIMEX00,BCTM: Transport Import Execution
d51f390f-9ffb-4200-8c29-38933e223d87,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCTM_MS_TRANAP00,BCTM: Transport Approval
b6f14173-4270-402b-80d1-64f66346dc24,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCTM_RS_TRANRL00,BCTM: Transport Release
9a4d4c3f-b13a-400b-8778-8e2b7bbe27d1,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCTM_DS_TRANDL00,BCTM: Transport Display
7e004f27-e446-463d-9cbb-6d2eb738addc,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_AUOBMT00,BCIA: Authorization Object Maintenance
88bc2fda-93dd-4314-b672-8f82d0651fb6,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_SEPOMT00,BCIA: Security Policy Maintenance
27d1cd43-cbf6-4ac7-932f-cfb6b70c284c,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_DS_SEPODL00,BCIA: Security Policy Display
c93e162f-61bc-4d81-b0c1-8c17913970ee,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_AUGRMT00,BCIA: Authorization Group Maintenance
709a5989-9e81-4b99-8fd4-1682823d40f0,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_DS_AUGRDL00,BCIA: Authorization Group Display
f6564600-7cfe-45ac-994e-a1898143ca91,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_AUDEMT00,BCIA: Authorization Default Maintenance
183598e5-41f7-44a8-a2e6-053093f65f4a,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_DS_AUDEDL00,BCIA: Authorization Default Display
c9060b71-3646-4660-a41d-876d5464ee70,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_SYUPMT00,BCIA: System Upgrade Maintenance
2e946f8e-b6ed-43b1-af3b-2e538f133c5e,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_ORGLMT00,BCIA: Org level Maintenance
cee37c9b-d8b9-4975-bc23-5557659e8d55,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_DS_ORGLDL00,BCIA: Org level Display
a1189812-7aef-495e-97d9-0ddbdef8a902,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_AS_AUTRAD00,BCIA: Authorization Trace Administration
1350a591-dfeb-41cf-93e3-c00a44036a52,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_DS_AUTRDL00,BCIA: Authorization Trace Display
f0f2c0ef-2de4-43f7-9242-3749c54622dc,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_MS_AUTHAS00,BCIA: Authorization Assignment
ecef23b0-8889-4781-911d-62054eb9999f,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_AS_ROLEAD00,BCIA: Role Administration
f0e31cfb-b76a-4d97-a2ae-3aec1b1a6eca,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_DS_USAUDL00,BCIA: User & Authorization Display
43a23992-9af4-4524-936b-576f23f6ddb7,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_MS_USGRMT00,BCIA: User Group Maintenance
51c88148-11f8-4583-8174-5faa7e5f98ac,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_MS_USERMT00,BCIA: User Maintenance
2a648a9e-ed86-4f56-8dd9-60a906262e12,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_AUSCMT00,BCIA: Authentication & SSO Configuration Maintenance
ac0e46ac-45fc-4328-ab6f-51c0bdbf9ccc,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_RS_SWACMT00,BCIA: Switchable Authorization Check Maintenance
6f11944a-c7b5-43aa-8774-62870c1f2e0b,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIA_MS_SAGSEX00,BCIA: SAP GUI Script Execution
4f5d5c24-2b7c-4996-8b70-1174a1ee0887,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCOA_AS_SAOFAD00,BCOA: SAP Office Administration
2d00b9e6-4a16-4215-89d8-2fe923c455b7,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCBW_AS_BUWAAD00,BCBW: Business Warehouse Administration
6e9e2c74-3ea3-4faf-a3a4-afcfa7017315,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCBW_DS_BUWADL00,BCBW: Business Warehouse Administration Display
a9ed00d5-18ac-4f4c-a1a5-f713e98e0253,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCBW_DS_BUWDDL00,BCBW: Business Warehouse Data Display
9398986c-4cf3-4cd7-86b0-4a38bf117fc9,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCBW_MS_ANAUMT00,BCBW: Analysis Authorization Maintenance
59adf6b2-87b0-4070-8a0c-0a69a97528f0,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCBW_DS_ANAUDL00,BCBW: Analysis Authorization Display
d5e712a4-bbed-4ed7-adf2-075f4f6b714e,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_SFGAMT00,BCUI: SAP Fiori / Gateway App Services Backend Customizing Maintenance
667281d1-53af-44ba-be56-68f734b8aaf6,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_AS_SFGBAD00,BCUI: SAP Fiori / Gateway Backend System Administration
da7665d1-29a1-492f-900e-dc7cc98ea599,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_RS_SFLCMT00,BCUI: SAP Fiori Launchpad Customizing Maintenance
c6eacece-0f1d-46a3-83e3-57e00ae98d0a,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_DS_SAFGTS00,BCUI: SAP Fiori / Gateway Troubleshooting
39663bdf-9f3b-4a4b-8b34-cc6f4e9e578e,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_CAMAMT00,BCUI: Cache Management Maintenance
5760a82e-bcb0-49ee-90fb-add76c451bed,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_GWCOMT00,BCUI: GW Configuration Maintenance
f40a9cc2-a8d1-44b5-838e-586f354165d1,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_AS_UI2XAD00,BCUI: UI2 Administration
56245af0-0568-4b0c-b444-c86334dd11bd,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_AS_GWXXAD00,BCUI: GW Administration
65f83f33-54e4-4ab5-83f2-41991ca873ff,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_DS_GWADDL00,BCUI: GW Administration Display
bfce6dad-1d1c-4212-be4a-ebffbd85205a,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_DS_GWXXMO00,BCUI: GW Monitoring
ca2f7ace-2e53-4efd-84c9-353792ba1441,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_SFGHMG00,BCUI: SAP Fiori / Gateway Housekeeping Management
1e2ee09a-de9b-48ea-a499-e3f44747554d,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_COEXMT00,BCUI: Content Exposure Maintenance
c28af78f-e066-4eca-8d67-930af6e7be77,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_GWPRMT00,BCUI: GW Proxy Maintenance
40abead7-4996-4c4f-ad38-92075ec65f5d,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_UICOMT00,BCUI: UI2 Configuration Maintenance
2120930a-15c7-44e7-ae20-5172c22581b4,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCUI_MS_ODATMT00,BCUI: OData Maintenance
198a9a4c-ca47-4650-ae46-1fb7cc95c616,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_MS_IDOCEX00,BCIM: IDoc Execution
9c9ae3ef-5d42-40f1-8604-3033bae414e3,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_AS_ALIDAD00,BCIM: ALE & IDoc Administration
743b5581-9c27-496d-ab86-3e8840045de4,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_AS_ALIDAD01,BCIM: ALE & IDoc (Super) Administration
7d5748f2-4e2a-40ec-bf59-37af419b2705,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_RS_ALIDDV00,BCIM: ALE & IDoc Development
2f715304-d26a-4fed-a3ab-d59d8577d00f,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_ALIDDL00,BCIM: ALE & IDoc Display
fb0a9003-3c8b-4b7c-aef5-7ab88462504f,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_MS_SLTXMT00,BCIM: SLT Maintenance
7c7d5d46-7b01-41de-b033-a2c1c4b22d68,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_AS_AIFXAD00,BCIM: AIF Administration
0fd6f676-d8df-4d55-87de-512d2fb196b5,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_MS_AIFXMT00,BCIM: AIF Maintenance
a52a6a65-97a4-42ea-860c-f88237cd6273,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_AIFXDL00,BCIM: AIF Display
5239f57d-61e9-47e8-8cfd-267b2fde48fb,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_AIADDL00,BCIM: AIF Administration Display
b70fdf3c-b2fa-43fb-92f3-44e17bc5fdc9,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_RS_AICUMT00,BCIM: AIF Customizing Maintenance
a19206fb-f8d1-4056-b766-cf5218bd2df4,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_AICUDL00,BCIM: AIF Customizing Display
d49a5722-81cd-4019-bfda-5edc767de225,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_RS_AIVMMT00,BCIM: AIF Value Mapping Maintenance
94f76f2b-1545-4cbd-939c-037c863e6d35,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_AIVMDL00,BCIM: AIF Value Mapping Display
98df29ca-47a4-49b9-925b-ecad1a5b8e47,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_AS_INTEAD00,BCIM: Interface Administration
e4e7d7d8-cc4d-40af-a19b-4c29b9917b1f,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_INTEDL00,BCIM: Interface Display
ba317623-60ef-4481-b3e9-b794f5bafcca,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_MS_DAREMT00,BCIM: Data Replication Framework Maintenance
8107491c-8401-4d2c-ac8f-70bc644af48c,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_MS_RFCXMT00,BCIM: RFC Maintenance
39125cf0-1bdc-4aee-81ca-64a40ceada4a,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_AS_RFCXAD00,BCIM: RFC Administration
9565306a-11eb-4455-aca3-8a9408bbab1c,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_RFCXDL00,BCIM: RFC Display
50bf734b-9c57-4071-8c78-ec8b43a63ccc,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_AS_SACOAD00,BCIM: SAP Connect Administration
722350ec-20a9-4319-9afe-78032a3b4448,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_MS_UNCOMT00,BCIM: Unified Connectivity Maintenance
e591814c-c589-43f1-92b6-6a548cf363af,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_DS_UNCODL00,BCIM: Unified Connectivity Display
ef9d68a4-ece5-41aa-8c38-4ac4ee5e21e1,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCIM_MS_CUINMT00,BCIM: Customer Interaction Maintenance
d376f790-8469-40f6-b11a-465643837642,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCU_MS_CUCOMT01,BCCU: Customizing Configuration Maintenance (EMDH)
8fe4ab7d-3bad-4aa8-a23f-f50142ce7201,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCU_DS_CUCODL01,BCCU: Customizing Configuration Display (EMDH)
3021806f-998f-46b1-ac8f-3b4d88eaa182,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCU_MS_MESSMT01,BCCU: Message Maintenance (EMDH)
4520665d-d54e-4234-b2dd-0cf9f5940314,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCU_AS_NURAAD01,BCCU: Number Range Administration (EMDH)
fc7ccbb0-1e8d-471d-ab73-347bb9ce3072,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCU_RS_CUSTMT01,BCCU: Customizing Maintenance (EMDH)
f096cedd-e090-45ac-aeeb-87ade8d70ad8,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCCU_DS_CUSTDL01,BCCU: Customizing Display (EMDH)
794f6794-19f4-4189-86a2-7a445510097c,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCDE_RS_DEVEMT01,BCDE: Development Maintenance (EMDH)
6bef5566-292e-4232-b859-c0cd6bad98c3,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCDE_RS_SWFRMT01,BCDE: Switch Framework Maintenance (EMDH)
0e6691fb-479c-425b-8cde-6b9a0fdb5a6b,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCDE_RS_FOSCMT01,BCDE: Forms & Scripts Maintenance (EMDH)
f3d57fbf-ef1a-4f94-8567-6484e2f26f2e,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCDE_MS_STTEMT01,BCDE: Standard Text Maintenance (EMDH)
9b681859-f6b5-460e-8993-4d78cf6960cf,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCDE_DS_DEVEDL01,BCDE: Development Display (EMDH)
a209962c-f1a1-46af-920f-07e2887c1be5,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCDE_RS_BRPLDV01,BCDE: BRF Plus Development (EMDH)
31ddf972-3856-4e66-87ca-a3c61be958e6,L2ID,L2Desc,L3ID,L3Desc,ENA-SA-80-10-10-V001,IT Roles (Placeholder),ENA,ABCDE_DS_BRPLDL01,BCDE: BRF Plus Display (EMDH)
